Imdb_id,Genre,Title,Description,Director,Release_date,Release_Year,Revenue,Runtime,Ratings,Votes
tt4972062,"Comedy,Drama",Don't Think Twice,"An improv group deals with several crises, including the loss of their lease and one member hitting the big time.",Mike Birbiglia,2016-07-22,2016,4418833.5,91.0,6.6,5323.0
tt3628584,"Comedy,Drama",Barbershop: The Next Cut,"It’s been more than 10 years since our last appointment at Calvin’s Barbershop. Calvin and his longtime crew, including Eddie, are still there, but the shop has undergone some major changes. Most noticeably, our once male-dominated sanctuary is now co-ed. The ladies bring their own flavor, drama and gossip to the shop challenging the fellas at every turn. Despite the good times and camaraderie within the shop, the surrounding community has taken a turn for the worse, forcing Calvin and our crew to come together to not only save the shop, but their neighborhood.",Malcolm D. Lee,2016-04-15,2016,5.45200255E7,111.5,6.050000000000001,5082.0
tt3797868,"Drama,Romance",The Choice,Travis and Gabby first meet as neighbors in a small coastal town and wind up in a relationship that is tested by life's most defining events.,Ross Katz,2016-02-04,2016,1.87204455E7,111.0,6.65,10520.5
tt2277860,"Animation,Adventure,Comedy",Finding Dory,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,Andrew Stanton,2016-06-16,2016,7.574304445E8,97.0,7.1,80679.5
tt2702724,Comedy,The Boss,"A titan of industry is sent to prison after she's caught for insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget.",Ben Falcone,2016-04-07,2016,7.08331285E7,95.0,5.45,15041.5
tt4901306,"Comedy,Drama",Perfetti sconosciuti,"During a dinner, a group of friends decide to share whatever text message or phone call they will receive during the evening - and all hell breaks loose.",Paolo Genovese,2016-02-11,2016,0,97.0,7.75,9193.5
tt2368619,"Action,Crime,Drama",Bastille Day,"Michael Mason is an American pickpocket living in Paris who finds himself hunted by the CIA when he steals a bag that contains more than just a wallet. Sean Briar, the field agent on the case, soon realises that Michael is just a pawn in a much bigger game and is also his best asset to uncover a large-scale conspiracy.",James Watkins,2016-04-22,2016,7218796.5,92.0,6.15,10733.5
tt1124037,"Action,Biography,Drama",Free State of Jones,"In 1863, Mississippi farmer Newt Knight serves as a medic for the Confederate Army. Opposed to slavery, Knight would rather help the wounded than fight the Union. After his nephew dies in battle, Newt returns home to Jones County to safeguard his family but is soon branded an outlaw deserter. Forced to flee, he finds refuge with a group of runaway slaves hiding out in the swamps. Forging an alliance with the slaves and other farmers, Knight leads a rebellion that would forever change history.",Gary Ross,2016-06-24,2016,25035950,139.0,6.75,15167.0
tt4824302,"Comedy,Drama",Mother's Day,Intersecting stories with different moms collide on Mother's Day.,Garry Marshall,2016-04-28,2016,4.043908E7,118.0,5.699999999999999,10306.0
tt3774114,"Biography,Drama,Thriller",Snowden,CIA employee Edward Snowden leaks thousands of classified documents to the press.,Oliver Stone,2016-09-15,2016,2.93797195E7,134.0,7.15,40570.0
tt3812348,"Action,Comedy,Romance",Mr. Right,"A conservative writer who's sworn off dating is swept off her feet by a man who, she learns, works for an upscale dating service.",Paco Cabezas,2015-07-28,2015,15000.0,87.0,4.4,15028.5
tt3799694,"Action,Comedy,Crime",The Nice Guys,A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.,Shane Black,2016-05-15,2016,4.9519109E7,116.0,7.2,88724.5
tt2980210,"Comedy,Drama",A Hologram for the King,"Alan Clay, a struggling American businessman, travels to Saudi Arabia to sell a new technology to the King, only to be challenged by endless Middle Eastern bureaucracy, a perpetually absent monarch, and a suspicious growth on his back.",Tom Tykwer,2016-04-22,2016,4206247.0,97.5,5.949999999999999,13434.0
tt4052882,"Drama,Horror,Thriller",The Shallows,"An injured surfer stranded on a buoy needs to get back to shore, but the great white shark stalking her might have other ideas.",Jaume Collet-Serra,2016-06-24,2016,8.7110379E7,86.0,6.300000000000001,39973.5
tt2567026,"Adventure,Family,Fantasy",Alice Through the Looking Glass,"In the sequel to Tim Burton's Alice in Wonderland, Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.",James Bobin,2016-05-25,2016,1.88205042E8,113.0,6.35,29494.5
tt3691740,"Adventure,Family,Fantasy",The BFG,"The BFG is no ordinary bone-crunching giant. He is far too nice and jumbly. It's lucky for Sophie that he is. Had she been carried off in the middle of the night by the Bloodbottler, or any of the other giants—rather than the BFG—she would have soon become breakfast. When Sophie hears that the giants are flush-bunking off to England to swollomp a few nice little chiddlers, she decides she must stop them once and for all. And the BFG is going to help her!",Steven Spielberg,2016-06-01,2016,1.194077945E8,118.5,6.2,25939.5
tt1700841,"Animation,Adventure,Comedy",Sausage Party,"Sausage Party, the first R-rated CG animated movie, is about one sausage leading a group of supermarket products on a quest to discover the truth about their existence and what really happens when they become chosen to leave the grocery store.",Greg Tiernan,2016-07-11,2016,1.19182661E8,86.0,5.949999999999999,61500.0
tt3553976,"Comedy,Drama",Captain Fantastic,A father living in the forests of the Pacific Northwest with his six young kids tries to assimilate back into society.,Matt Ross,2016-07-02,2016,5879868.0,118.5,7.9,53325.0
tt4048272,"Comedy,Drama",Toni Erdmann,Without warning a father comes to visit his daughter abroad. He believes that she lost her humor and therefore surprises her with a rampage of jokes.,Maren Ade,2016-07-14,2016,1435086.0,162.0,7.449999999999999,12328.5
tt3110958,"Action,Adventure,Comedy",Now You See Me 2,"One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",Jon M. Chu,2016-06-02,2016,1.999656685E8,129.0,6.6,79964.5
tt4513674,"Comedy,Drama,Romance",Café Society,"The story of a young man who arrives in Hollywood during the 1930s hoping to work in the film industry, falls in love, and finds himself swept up in the vibrant café society that defined the spirit of the age.",Woody Allen,2016-05-11,2016,2.74216235E7,96.0,6.550000000000001,23202.5
tt5168192,Drama,"I, Daniel Blake","A middle aged carpenter, who requires state welfare after injuring himself, is joined by a single mother in a similar scenario.",Ken Loach,2016-10-21,2016,260354,100.0,7.800000000000001,11602.5
tt4034354,"Adventure,Comedy,Drama",Swiss Army Man,"Alone on a tiny deserted island, Hank has given up all hope of ever making it home again. But one day everything changes when a dead body washes ashore, and he soon realizes it may be his last opportunity to escape certain death. Armed with his new “friend” and an unusual bag of tricks, the duo go on an epic adventure to bring Hank back to the woman of his dreams.",Dan Kwan,2016-06-24,2016,4210227.0,97.0,6.949999999999999,31325.5
tt4769836,"Action,Adventure,Comedy",The Do-Over,The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.,Steven Brill,2016-05-27,2016,270000.0,108.5,5.65,12614.5
tt3174376,"Drama,Fantasy,Horror",Before I Wake,About an orphaned child whose dreams - and nightmares - manifest physically as he sleeps.,Mike Flanagan,2016-04-07,2016,3295624,97.0,6.15,9308.5
tt4936450,"Crime,Drama",Bacalaureat,"Romeo Aldea, a physician living in a small mountain town in Transylvania, has raised his daughter Eliza with the idea that once she turns 18, she will leave to study and live abroad. His plan is close to succeeding. Eliza has won a scholarship to study psychology in the UK. She just has to pass her final exams – a formality for such a good student. On the day before her first written exam, Eliza is assaulted in an attack that could jeopardize her entire future. Now Romeo has to make a decision. There are ways of solving the situation, but none of them using the principles he, as a father, has taught his daughter.",Cristian Mungiu,2016-05-20,2016,236808.5,127.5,7.1,2792.5
tt3949660,"Action,Adventure,Comedy",Teenage Mutant Ninja Turtles: Out of the Shadows,"After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.",Dave Green,2016-06-01,2016,1.23081924E8,112.0,5.9,30148.0
tt3960412,"Comedy,Music",Popstar: Never Stop Never Stopping,"When his new album fails to sell records, pop/rap superstar Conner4real goes into a major tailspin and watches his celebrity high life begin to collapse. He'll try anything to bounce back, anything except reuniting with his old rap group The Style Boyz.",Akiva Schaffer,2016-06-03,2016,9443065.0,86.5,6.65,15611.5
tt3065204,"Horror,Mystery,Thriller",The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,James Wan,2016-05-13,2016,2.11315004E8,134.0,7.2,69610.5
tt1289401,"Action,Comedy,Fantasy",Ghostbusters,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",Paul Feig,2016-07-14,2016,1.787437545E8,116.0,5.3,74960.0
tt1489889,"Action,Comedy,Crime",Central Intelligence,"After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage.",Rawson Marshall Thurber,2016-06-15,2016,1.721762715E8,107.0,6.25,49390.5
tt1703957,"Biography,Drama",Genius,"New York in the 1920s. Max Perkins, literary editor at Scribner’s Sons is the first to sign such subsequent literary greats as Ernest Hemingway and F. Scott Fitzgerald. When a sprawling, chaotic 1,000-page manuscript by an unknown writer named Thomas Wolfe falls into his hands, Perkins is convinced he has discovered a literary genius. Together the two men set out to work on a version for publication and a seemingly endless struggle over every single phrase ensues. During this process, Perkins the gentle family man and Wolfe the eccentric author become close – a relationship eyed with suspicion by their wives. When ‘Look Homeward, Angel’ becomes a resounding success, the writer grows increasingly paranoid.",Michael Grandage,2016-06-10,2016,3520811.0,104.0,6.5,5441.0
tt4196776,"Action,Thriller",Jason Bourne,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,Paul Greengrass,2016-07-27,2016,2.88822457E8,123.0,6.300000000000001,76604.5
tt0918940,"Action,Adventure,Drama",The Legend of Tarzan,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",David Yates,2016-06-29,2016,2.416665305E8,109.5,5.9,60039.0
tt4094724,"Action,Horror,Sci-Fi",The Purge: Election Year,"Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.",James DeMonaco,2016-06-29,2016,9.879394E7,107.0,6.05,27786.0
tt2823054,"Adventure,Comedy,Romance",Mike and Dave Need Wedding Dates,"Mike and Dave are young, adventurous, fun-loving brothers who tend to get out of control at family gatherings. When their sister Jeanie reveals her Hawaiian wedding plans, the rest of the Stangles insist that the brothers bring respectable dates. After placing an ad on Craigslist, the siblings decide to pick Tatiana and Alice, two charming and seemingly normal women. Once they arrive on the island, however, Mike and Dave realize that their companions are ready to get wild and party.",Jake Szymanski,2016-07-07,2016,6.1539123E7,98.0,5.95,27042.0
